id,user,tenant_id,metodoPago,fechaCreacion,fechaEntrega,fechaCancelacion,estado,repartidor,direccion_entrega,lat,lon,total,calificacion,comentario,tiempo_entrega_min
3609,341,11,PESOS,2025-04-08 14:45:48.000000,2025-04-08 15:49:48,,ENTREGADO,,"Callejón Palmira Álvarez 12 Piso 5 , Guipúzcoa, 39968, Buenos Aires, Argentina",-34.665465,-58.519198,9756.83,1.0,Officiis facilis magnam autem odit temporibus adipisci.,64.0
3610,476,11,CRIPTO,2025-03-30 14:37:15.000000,,2025-03-30 14:52:15,CANCELADO,,"Rambla Fernando Alegre 3 Puerta 5 , Almería, 21898, Buenos Aires, Argentina",-34.665465,-58.519198,8340.75,,,
3611,407,17,CRIPTO,2025-03-31 01:02:50.000000,2025-03-31 01:47:50,,ENTREGADO,,"Vial de Eli Casals 97, León, 19319, Buenos Aires, Argentina",-34.665465,-58.519198,7351.89,1.0,,45.0
3612,150,16,CRIPTO,2025-03-23 21:53:38.000000,2025-03-23 23:06:38,,ENTREGADO,,"Calle Moreno Cabeza 53 Piso 4 , Vizcaya, 04070, Buenos Aires, Argentina",-34.665465,-58.519198,9630.73,3.0,,73.0
3613,408,15,PESOS,2025-03-27 18:40:00.000000,2025-03-27 19:17:00,,ENTREGADO,,"Glorieta Angelino Girona 49 Puerta 9 , Pontevedra, 48001, Buenos Aires, Argentina",-34.665465,-58.519198,4545.86,3.0,,37.0
3614,358,2,PESOS,2025-03-28 06:09:00.000000,2025-03-28 07:08:00,,ENTREGADO,,"Vial de Hugo Sanz 7 Piso 6 , La Rioja, 30403, Buenos Aires, Argentina",-34.665465,-58.519198,4694.22,5.0,,59.0
3615,69,13,PESOS,2025-04-17 23:24:26.000000,2025-04-17 23:51:26,,ENTREGADO,,"Camino Espiridión Bravo 3, Castellón, 42161, Buenos Aires, Argentina",-34.665465,-58.519198,7305.45,4.0,Rem aspernatur fuga numquam deleniti voluptatum est asperiores.,27.0
3616,249,16,PESOS,2025-04-05 12:00:54.000000,,2025-04-05 12:13:54,CANCELADO,,"Vial de José Ángel Godoy 117 Puerta 2 , Cádiz, 07202, Buenos Aires, Argentina",-34.665465,-58.519198,2384.43,,,
3617,212,3,PESOS,2025-03-22 07:37:07.000000,,2025-03-22 07:43:07,CANCELADO,,"Vial Basilio Mesa 65, Madrid, 34676, Buenos Aires, Argentina",-34.665465,-58.519198,5999.44,,,
3618,127,9,CRIPTO,2025-03-23 00:50:16.000000,2025-03-23 01:32:16,,ENTREGADO,,"Plaza de Fulgencio Cuervo 50, Lleida, 38324, Buenos Aires, Argentina",-34.665465,-58.519198,6151.01,2.0,,42.0
3619,183,6,CRIPTO,2025-04-14 05:31:42.000000,,2025-04-14 05:45:42,CANCELADO,,"Vial Corona Sales 1, León, 18668, Buenos Aires, Argentina",-34.665465,-58.519198,8498.1,,,
3620,175,5,PESOS,2025-04-12 09:17:52.000000,2025-04-12 09:50:52,,ENTREGADO,,"Rambla Simón Carrasco 71 Puerta 6 , Salamanca, 40887, Buenos Aires, Argentina",-34.665465,-58.519198,12275.18,5.0,Dolores expedita dicta porro quos temporibus soluta.,33.0
3621,471,14,PESOS,2025-03-26 15:49:52.000000,2025-03-26 16:10:52,,ENTREGADO,,"Vial Jacinta Gutiérrez 80 Puerta 7 , Ourense, 34453, Buenos Aires, Argentina",-34.665465,-58.519198,3556.73,1.0,Adipisci nesciunt atque.,21.0
3622,163,4,CRIPTO,2025-04-05 08:17:02.000000,2025-04-05 09:33:02,,ENTREGADO,,"Cañada de Cecilia Acero 8, Salamanca, 29976, Buenos Aires, Argentina",-34.665465,-58.519198,3356.73,2.0,,76.0
3623,294,3,CRIPTO,2025-04-11 00:22:46.000000,,2025-04-11 00:27:46,CANCELADO,,"Via de Apolonia Bermudez 9 Piso 8 , Vizcaya, 43130, Buenos Aires, Argentina",-34.665465,-58.519198,2296.15,,,
3624,320,20,PESOS,2025-04-14 14:03:24.000000,,2025-04-14 14:16:24,CANCELADO,,"Vial Melania Sáenz 29 Puerta 6 , Melilla, 32377, Buenos Aires, Argentina",-34.665465,-58.519198,2887.5,,,
3625,41,7,PESOS,2025-03-29 18:26:53.000000,2025-03-29 19:02:53,,ENTREGADO,,"Cañada de Nuria Salas 40, Cantabria, 20397, Buenos Aires, Argentina",-34.665465,-58.519198,10451.13,5.0,Saepe odit nostrum blanditiis in recusandae tempore.,36.0
3626,240,8,PESOS,2025-04-11 14:40:46.000000,2025-04-11 15:57:46,,ENTREGADO,,"C. de Ascensión Poza 4, Málaga, 39475, Buenos Aires, Argentina",-34.665465,-58.519198,3532.64,2.0,,77.0
3627,57,15,PESOS,2025-03-28 22:13:35.000000,2025-03-28 22:51:35,,ENTREGADO,,"Via Noelia Antúnez 3, Melilla, 45364, Buenos Aires, Argentina",-34.665465,-58.519198,9704.24,2.0,,38.0
3628,330,3,PESOS,2025-04-06 03:51:00.000000,,2025-04-06 04:01:00,CANCELADO,,"Cuesta Perlita Benavent 13 Puerta 0 , Las Palmas, 36563, Buenos Aires, Argentina",-34.665465,-58.519198,7214.51,,,
3629,116,11,CRIPTO,2025-04-12 03:45:03.000000,2025-04-12 04:36:03,,ENTREGADO,,"Paseo de Victorino Navas 77 Puerta 8 , Huelva, 05698, Buenos Aires, Argentina",-34.665465,-58.519198,10943.52,5.0,,51.0
3630,178,11,CRIPTO,2025-04-07 17:03:36.000000,2025-04-07 17:57:36,,ENTREGADO,,"Callejón de José Antonio Expósito 36, Tarragona, 49903, Buenos Aires, Argentina",-34.665465,-58.519198,7891.94,3.0,,54.0
3631,491,1,PESOS,2025-04-08 02:59:53.000000,2025-04-08 04:15:53,,ENTREGADO,,"Rambla de Juanito Pulido 896, Álava, 42944, Buenos Aires, Argentina",-34.665465,-58.519198,4860.8,5.0,Sint similique molestias maiores aperiam nisi.,76.0
3632,363,7,PESOS,2025-03-23 18:16:49.000000,2025-03-23 19:14:49,,ENTREGADO,,"Ronda Adelaida Lumbreras 86 Piso 3 , Vizcaya, 16970, Buenos Aires, Argentina",-34.665465,-58.519198,3979.05,5.0,Aliquam itaque nostrum quibusdam.,58.0
3633,47,5,PESOS,2025-04-17 21:51:34.000000,,2025-04-17 21:57:34,CANCELADO,,"C. Federico Diéguez 531, Girona, 01651, Buenos Aires, Argentina",-34.665465,-58.519198,13770.2,,,
3634,268,19,PESOS,2025-03-29 00:56:14.000000,2025-03-29 02:06:14,,ENTREGADO,,"Cañada Merche Canet 89 Apt. 20 , Tarragona, 12223, Buenos Aires, Argentina",-34.665465,-58.519198,9812.34,5.0,Autem laborum quae explicabo pariatur est nisi.,70.0
3635,417,7,PESOS,2025-04-09 03:12:36.000000,2025-04-09 04:05:36,,ENTREGADO,,"Glorieta Bárbara Ojeda 88 Piso 0 , La Coruña, 50574, Buenos Aires, Argentina",-34.665465,-58.519198,2538.98,5.0,,53.0
3636,329,4,CRIPTO,2025-03-23 23:02:28.000000,2025-03-23 23:57:28,,ENTREGADO,,"Cañada de Toribio Calzada 6 Apt. 58 , Salamanca, 28271, Buenos Aires, Argentina",-34.665465,-58.519198,6978.93,5.0,Inventore eius aliquid saepe.,55.0
3637,428,8,PESOS,2025-03-27 07:52:49.000000,,2025-03-27 08:00:49,CANCELADO,,"Pasadizo René Clavero 2 Puerta 3 , Toledo, 14980, Buenos Aires, Argentina",-34.665465,-58.519198,1639.62,,,
3638,223,8,CRIPTO,2025-03-27 09:28:15.000000,2025-03-27 10:27:15,,ENTREGADO,,"Cañada de Lope Múñiz 6 Puerta 4 , Huelva, 19857, Buenos Aires, Argentina",-34.665465,-58.519198,3018.18,3.0,,59.0
3639,314,18,PESOS,2025-03-26 09:16:03.000000,,2025-03-26 09:22:03,CANCELADO,,"Vial de José Manuel Agullo 57 Puerta 7 , Castellón, 49840, Buenos Aires, Argentina",-34.665465,-58.519198,2743.26,,,
3640,494,7,PESOS,2025-04-19 02:19:49.000000,,2025-04-19 02:28:49,CANCELADO,,"Camino de Alcides Pozo 44 Puerta 5 , Huesca, 21957, Buenos Aires, Argentina",-34.665465,-58.519198,4554.36,,,
3641,84,18,PESOS,2025-04-17 05:00:43.000000,2025-04-17 06:00:43,,ENTREGADO,,"Vial Nazario Giménez 2, Teruel, 34615, Buenos Aires, Argentina",-34.665465,-58.519198,8716.7,4.0,Sed ea quaerat accusamus.,60.0
3642,123,14,PESOS,2025-04-08 04:17:45.000000,2025-04-08 04:50:45,,ENTREGADO,,"Alameda de Roldán Galiano 91 Puerta 7 , Baleares, 21212, Buenos Aires, Argentina",-34.665465,-58.519198,3607.97,4.0,,33.0
3643,164,5,PESOS,2025-03-29 19:37:10.000000,2025-03-29 20:27:10,,ENTREGADO,,"Plaza de Plinio Ocaña 57 Piso 1 , Ciudad, 14848, Buenos Aires, Argentina",-34.665465,-58.519198,9265.15,3.0,,50.0
3644,395,8,PESOS,2025-03-22 04:59:41.000000,2025-03-22 05:36:41,,ENTREGADO,,"C. Ceferino Puerta 46, Santa Cruz de Tenerife, 51014, Buenos Aires, Argentina",-34.665465,-58.519198,3591.88,4.0,Incidunt provident qui corporis placeat necessitatibus.,37.0
3645,272,12,CRIPTO,2025-04-02 19:05:04.000000,2025-04-02 20:18:04,,ENTREGADO,,"Glorieta Eleuterio Gámez 82 Apt. 05 , Lleida, 14931, Buenos Aires, Argentina",-34.665465,-58.519198,7627.77,2.0,,73.0
3646,176,8,PESOS,2025-04-12 01:20:15.000000,2025-04-12 02:24:15,,ENTREGADO,,"Cuesta Lino Ballester 83, Barcelona, 38406, Buenos Aires, Argentina",-34.665465,-58.519198,4544.96,5.0,,64.0
3647,455,7,PESOS,2025-04-01 03:18:25.000000,2025-04-01 03:50:25,,ENTREGADO,,"C. Angélica Saldaña 59 Piso 3 , Ourense, 51076, Buenos Aires, Argentina",-34.665465,-58.519198,3321.37,5.0,,32.0
3648,23,1,PESOS,2025-04-10 23:37:05.000000,,2025-04-10 23:51:05,CANCELADO,,"Alameda de Manu Ferrándiz 6 Puerta 0 , Cuenca, 41907, Buenos Aires, Argentina",-34.665465,-58.519198,5487.1,,,
3649,303,9,PESOS,2025-04-06 10:10:05.000000,,2025-04-06 10:19:05,CANCELADO,,"Alameda de Anacleto Catalá 967 Puerta 7 , Málaga, 02432, Buenos Aires, Argentina",-34.665465,-58.519198,1364.03,,,
3650,434,17,CRIPTO,2025-04-02 00:49:27.000000,,2025-04-02 01:01:27,CANCELADO,,"Avenida de Segismundo Alfaro 51 Apt. 20 , Alicante, 20667, Buenos Aires, Argentina",-34.665465,-58.519198,3319.66,,,
3651,471,5,CRIPTO,2025-03-22 18:46:22.000000,2025-03-22 19:20:22,,ENTREGADO,,"Vial Jacinta Gutiérrez 80 Puerta 7 , Ourense, 34453, Buenos Aires, Argentina",-34.665465,-58.519198,3043.32,3.0,,34.0
3652,205,13,CRIPTO,2025-04-03 18:06:16.000000,2025-04-03 18:35:16,,ENTREGADO,,"Alameda de Juan Manuel Porta 6, Palencia, 01987, Buenos Aires, Argentina",-34.665465,-58.519198,5586.95,4.0,,29.0
3653,44,20,PESOS,2025-03-25 13:17:44.000000,,2025-03-25 13:32:44,CANCELADO,,"Cañada Plinio Julián 3, Almería, 15752, Buenos Aires, Argentina",-34.665465,-58.519198,10667.83,,,
3654,33,13,PESOS,2025-03-30 17:28:17.000000,2025-03-30 18:05:17,,ENTREGADO,,"Avenida de Aura Niño 9, Murcia, 43538, Buenos Aires, Argentina",-34.665465,-58.519198,3335.35,3.0,Asperiores suscipit aliquam eos reiciendis veritatis laudantium.,37.0
3655,94,5,CRIPTO,2025-04-03 18:20:02.000000,,2025-04-03 18:26:02,CANCELADO,,"Cuesta Juanita Benavides 90, Tarragona, 25283, Buenos Aires, Argentina",-34.665465,-58.519198,1320.62,,,
3656,416,8,PESOS,2025-03-30 06:18:25.000000,,2025-03-30 06:23:25,CANCELADO,,"Pasaje de Plinio Jover 5 Apt. 90 , Albacete, 33207, Buenos Aires, Argentina",-34.665465,-58.519198,7696.14,,,
3657,206,4,PESOS,2025-04-03 10:30:34.000000,2025-04-03 11:44:34,,ENTREGADO,,"Avenida de María Jesús Valdés 38 Piso 7 , Valladolid, 40194, Buenos Aires, Argentina",-34.665465,-58.519198,4440.97,4.0,Et itaque eius nobis optio officiis.,74.0
3658,185,8,PESOS,2025-04-12 14:58:05.000000,2025-04-12 15:52:05,,ENTREGADO,,"Cañada de Gabriel Pozo 6, Baleares, 28025, Buenos Aires, Argentina",-34.665465,-58.519198,2592.7,2.0,,54.0
3659,370,13,PESOS,2025-04-11 12:21:04.000000,,2025-04-11 12:26:04,CANCELADO,,"C. de Ruben Jáuregui 758 Piso 6 , Cuenca, 16098, Buenos Aires, Argentina",-34.665465,-58.519198,7328.6,,,
3660,107,1,PESOS,2025-04-06 22:51:35.000000,,2025-04-06 23:00:35,CANCELADO,,"Acceso Nydia Aguiló 158, Vizcaya, 38345, Buenos Aires, Argentina",-34.665465,-58.519198,4878.16,,,
3661,401,5,PESOS,2025-04-07 23:58:18.000000,2025-04-08 00:36:18,,ENTREGADO,,"Callejón de Malena Jaume 4 Piso 1 , Álava, 34858, Buenos Aires, Argentina",-34.665465,-58.519198,7155.93,3.0,,38.0
3662,315,15,PESOS,2025-04-19 16:55:02.000000,,2025-04-19 17:09:02,CANCELADO,,"Cuesta Ana Martín 23, Burgos, 09402, Buenos Aires, Argentina",-34.665465,-58.519198,5020.4,,,
3663,86,6,PESOS,2025-03-26 13:27:09.000000,,2025-03-26 13:35:09,CANCELADO,,"Cuesta de Fito Ureña 58 Puerta 2 , Albacete, 16428, Buenos Aires, Argentina",-34.665465,-58.519198,6573.62,,,
3664,163,4,PESOS,2025-04-02 02:48:33.000000,,2025-04-02 02:57:33,CANCELADO,,"Cañada de Cecilia Acero 8, Salamanca, 29976, Buenos Aires, Argentina",-34.665465,-58.519198,5825.78,,,
3665,311,12,PESOS,2025-04-08 07:42:06.000000,2025-04-08 08:47:06,,ENTREGADO,,"Glorieta Rolando Roca 94, Guipúzcoa, 34272, Buenos Aires, Argentina",-34.665465,-58.519198,9636.76,1.0,,65.0
3666,24,15,PESOS,2025-03-23 13:21:11.000000,,2025-03-23 13:30:11,CANCELADO,,"Calle Begoña Bastida 7, Barcelona, 43840, Buenos Aires, Argentina",-34.665465,-58.519198,8855.72,,,
3667,495,11,PESOS,2025-03-29 13:13:43.000000,,2025-03-29 13:25:43,CANCELADO,,"Calle de Visitación Vazquez 2 Piso 9 , Salamanca, 41959, Buenos Aires, Argentina",-34.665465,-58.519198,5080.86,,,
3668,19,5,PESOS,2025-03-25 00:29:07.000000,2025-03-25 01:08:07,,ENTREGADO,,"Urbanización Jacinta Mascaró 45 Piso 5 , Castellón, 47731, Buenos Aires, Argentina",-34.665465,-58.519198,9694.08,5.0,,39.0
3669,354,15,CRIPTO,2025-04-18 09:12:05.000000,2025-04-18 09:42:05,,ENTREGADO,,"Paseo Isaura Mayol 800, Girona, 21084, Buenos Aires, Argentina",-34.665465,-58.519198,4965.84,1.0,,30.0
3670,5,1,CRIPTO,2025-04-18 17:23:58.000000,,2025-04-18 17:29:58,CANCELADO,,"Vial Custodio Jurado 765, Segovia, 12263, Buenos Aires, Argentina",-34.665465,-58.519198,8808.32,,,
3671,397,5,PESOS,2025-04-02 11:20:43.000000,2025-04-02 11:55:43,,ENTREGADO,,"Vial Amando Aguilera 92, Teruel, 03204, Buenos Aires, Argentina",-34.665465,-58.519198,10852.61,4.0,,35.0
3672,288,11,PESOS,2025-03-30 16:19:50.000000,,2025-03-30 16:27:50,CANCELADO,,"Plaza Reyna Bárcena 29 Apt. 33 , Navarra, 22577, Buenos Aires, Argentina",-34.665465,-58.519198,3349.22,,,
3673,447,9,PESOS,2025-03-20 21:15:27.000000,2025-03-20 22:39:27,,ENTREGADO,,"Camino Vidal Estévez 1 Puerta 3 , Valencia, 27461, Buenos Aires, Argentina",-34.665465,-58.519198,4741.11,4.0,,84.0
3674,48,7,PESOS,2025-03-27 14:36:55.000000,,2025-03-27 14:47:55,CANCELADO,,"Cañada Marisa Carbó 49, Huelva, 40905, Buenos Aires, Argentina",-34.665465,-58.519198,6845.65,,,
3675,7,13,PESOS,2025-04-03 02:29:37.000000,2025-04-03 03:08:37,,ENTREGADO,,"Rambla Estefanía Lobo 522 Apt. 25 , Granada, 13454, Buenos Aires, Argentina",-34.665465,-58.519198,3993.25,2.0,,39.0
3676,212,4,CRIPTO,2025-04-14 15:12:18.000000,,2025-04-14 15:20:18,CANCELADO,,"Vial Basilio Mesa 65, Madrid, 34676, Buenos Aires, Argentina",-34.665465,-58.519198,3911.31,,,
3677,372,1,PESOS,2025-04-07 16:12:41.000000,2025-04-07 17:40:41,,ENTREGADO,,"Via de Amaro Peláez 595 Apt. 02 , Ávila, 14210, Buenos Aires, Argentina",-34.665465,-58.519198,4860.8,3.0,,88.0
3678,236,4,PESOS,2025-04-03 06:11:43.000000,,2025-04-03 06:18:43,CANCELADO,,"Alameda Amarilis Pujol 5 Puerta 9 , Ourense, 25043, Buenos Aires, Argentina",-34.665465,-58.519198,8421.19,,,
3679,491,14,CRIPTO,2025-04-03 06:54:14.000000,,2025-04-03 07:01:14,CANCELADO,,"Rambla de Juanito Pulido 896, Álava, 42944, Buenos Aires, Argentina",-34.665465,-58.519198,8489.26,,,
3680,46,11,PESOS,2025-03-24 09:59:46.000000,2025-03-24 10:41:46,,ENTREGADO,,"Plaza de Cirino Cuesta 65 Piso 0 , Melilla, 13849, Buenos Aires, Argentina",-34.665465,-58.519198,4922.3,4.0,,42.0
3681,23,6,PESOS,2025-04-04 19:34:59.000000,,2025-04-04 19:45:59,CANCELADO,,"Alameda de Manu Ferrándiz 6 Puerta 0 , Cuenca, 41907, Buenos Aires, Argentina",-34.665465,-58.519198,10624.48,,,
3682,439,2,CRIPTO,2025-04-03 02:23:31.000000,2025-04-03 02:53:31,,ENTREGADO,,"Via Gisela Arenas 26, Ciudad, 21957, Buenos Aires, Argentina",-34.665465,-58.519198,5719.82,4.0,,30.0
3683,102,9,PESOS,2025-04-08 02:20:29.000000,2025-04-08 03:43:29,,ENTREGADO,,"Vial Aarón Sainz 60, Zaragoza, 40395, Buenos Aires, Argentina",-34.665465,-58.519198,5374.63,1.0,,83.0
3684,68,18,CRIPTO,2025-03-28 00:24:18.000000,,2025-03-28 00:36:18,CANCELADO,,"Via de Chita Ribes 58 Piso 5 , Segovia, 17814, Buenos Aires, Argentina",-34.665465,-58.519198,5422.11,,,
3685,180,1,CRIPTO,2025-03-24 13:15:51.000000,2025-03-24 14:13:51,,ENTREGADO,,"Pasadizo de Ximena Aller 50 Piso 8 , Vizcaya, 39264, Buenos Aires, Argentina",-34.665465,-58.519198,2803.33,4.0,,58.0
3686,123,10,CRIPTO,2025-04-08 03:04:51.000000,2025-04-08 04:03:51,,ENTREGADO,,"Alameda de Roldán Galiano 91 Puerta 7 , Baleares, 21212, Buenos Aires, Argentina",-34.665465,-58.519198,5207.04,2.0,,59.0
3687,80,16,PESOS,2025-04-03 16:04:10.000000,,2025-04-03 16:12:10,CANCELADO,,"C. de Ramona Torrent 11, Valladolid, 28400, Buenos Aires, Argentina",-34.665465,-58.519198,7535.12,,,
3688,273,20,CRIPTO,2025-04-01 21:25:08.000000,2025-04-01 22:49:08,,ENTREGADO,,"C. Lidia Dominguez 71 Piso 4 , La Coruña, 17617, Buenos Aires, Argentina",-34.665465,-58.519198,6336.01,1.0,Sequi alias voluptates tenetur porro eveniet explicabo.,84.0
3689,422,15,PESOS,2025-04-05 12:00:35.000000,,2025-04-05 12:09:35,CANCELADO,,"Calle de Jose Manuel Franco 33, Burgos, 08791, Buenos Aires, Argentina",-34.665465,-58.519198,3248.33,,,
3690,344,11,PESOS,2025-04-05 04:04:17.000000,,2025-04-05 04:10:17,CANCELADO,,"Pasadizo Cecilia Boix 21 Apt. 86 , Zaragoza, 44422, Buenos Aires, Argentina",-34.665465,-58.519198,1206.21,,,
3691,281,16,PESOS,2025-04-14 12:26:43.000000,2025-04-14 13:43:43,,ENTREGADO,,"Ronda de Marcio Abella 82, Soria, 40197, Buenos Aires, Argentina",-34.665465,-58.519198,8501.85,4.0,,77.0
3692,270,8,CRIPTO,2025-03-28 05:45:45.000000,,2025-03-28 05:56:45,CANCELADO,,"Plaza de Dan Gracia 74, Teruel, 03527, Buenos Aires, Argentina",-34.665465,-58.519198,7254.44,,,
3693,96,5,PESOS,2025-03-25 21:56:08.000000,,2025-03-25 22:03:08,CANCELADO,,"Cuesta de Ernesto Ramírez 48 Apt. 16 , Guipúzcoa, 39996, Buenos Aires, Argentina",-34.665465,-58.519198,4238.21,,,
3694,101,4,CRIPTO,2025-03-24 02:56:34.000000,2025-03-24 04:05:34,,ENTREGADO,,"Cuesta de Gastón Vergara 7, Pontevedra, 15722, Buenos Aires, Argentina",-34.665465,-58.519198,7256.12,3.0,,69.0
3695,432,20,PESOS,2025-04-14 23:39:07.000000,,2025-04-14 23:46:07,CANCELADO,,"C. de Isabela Sevillano 18 Puerta 8 , Córdoba, 04672, Buenos Aires, Argentina",-34.665465,-58.519198,6714.19,,,
3696,480,17,CRIPTO,2025-04-05 11:55:29.000000,,2025-04-05 12:04:29,CANCELADO,,"Pasadizo Herberto Hervás 991, Salamanca, 23186, Buenos Aires, Argentina",-34.665465,-58.519198,3319.66,,,
3697,286,20,PESOS,2025-04-18 01:35:35.000000,2025-04-18 02:14:35,,ENTREGADO,,"Plaza Luciana Borja 86, Girona, 17705, Buenos Aires, Argentina",-34.665465,-58.519198,2948.54,5.0,,39.0
3698,75,12,CRIPTO,2025-03-23 12:58:33.000000,2025-03-23 13:44:33,,ENTREGADO,,"Glorieta de Trini Galán 98, Valladolid, 03574, Buenos Aires, Argentina",-34.665465,-58.519198,12016.77,3.0,,46.0
3699,138,7,PESOS,2025-03-22 02:38:04.000000,2025-03-22 03:33:04,,ENTREGADO,,"Urbanización de Juan Luis Paniagua 44, Jaén, 37135, Buenos Aires, Argentina",-34.665465,-58.519198,4554.36,1.0,Ut eaque fugiat iure libero harum vitae.,55.0
3700,64,12,PESOS,2025-04-14 02:18:26.000000,,2025-04-14 02:23:26,CANCELADO,,"Pasaje de Apolinar Mate 34, Málaga, 25645, Buenos Aires, Argentina",-34.665465,-58.519198,10239.97,,,
3701,301,1,PESOS,2025-04-16 23:04:38.000000,2025-04-16 23:52:38,,ENTREGADO,,"Pasaje Danilo Robledo 30, Barcelona, 10670, Buenos Aires, Argentina",-34.665465,-58.519198,6694.04,3.0,,48.0
3702,55,5,PESOS,2025-03-31 22:44:22.000000,,2025-03-31 22:50:22,CANCELADO,,"Plaza Emilio Riquelme 87, Ourense, 11078, Buenos Aires, Argentina",-34.665465,-58.519198,10146.19,,,
3703,390,5,PESOS,2025-04-17 11:20:18.000000,,2025-04-17 11:35:18,CANCELADO,,"Avenida de Carlota Sevilla 82, Guadalajara, 03168, Buenos Aires, Argentina",-34.665465,-58.519198,5078.85,,,
3704,271,12,PESOS,2025-03-31 03:38:25.000000,,2025-03-31 03:48:25,CANCELADO,,"Vial Emperatriz Robles 766 Puerta 1 , Zamora, 51791, Buenos Aires, Argentina",-34.665465,-58.519198,8185.55,,,
3705,261,3,PESOS,2025-04-03 02:40:35.000000,2025-04-03 03:18:35,,ENTREGADO,,"Alameda Rocío Laguna 7, Toledo, 15607, Buenos Aires, Argentina",-34.665465,-58.519198,3120.17,4.0,Iusto voluptatibus voluptates temporibus.,38.0
3706,222,16,CRIPTO,2025-03-20 19:43:55.000000,,2025-03-20 19:55:55,CANCELADO,,"Plaza de Graciela Andreu 78, Cáceres, 09178, Buenos Aires, Argentina",-34.665465,-58.519198,6446.57,,,
3707,362,14,CRIPTO,2025-03-30 23:03:51.000000,,2025-03-30 23:08:51,CANCELADO,,"Glorieta de Brunilda Perelló 95, Cádiz, 24110, Buenos Aires, Argentina",-34.665465,-58.519198,7843.22,,,
3708,93,6,PESOS,2025-03-31 22:21:59.000000,2025-03-31 22:46:59,,ENTREGADO,,"Pasaje Hernando Verdugo 59, Burgos, 17264, Buenos Aires, Argentina",-34.665465,-58.519198,9498.88,4.0,,25.0
3709,390,20,PESOS,2025-03-26 00:27:32.000000,2025-03-26 01:33:32,,ENTREGADO,,"Avenida de Carlota Sevilla 82, Guadalajara, 03168, Buenos Aires, Argentina",-34.665465,-58.519198,4107.47,4.0,,66.0
3710,380,19,PESOS,2025-04-05 19:14:24.000000,2025-04-05 20:12:24,,ENTREGADO,,"Vial Elena Yuste 5 Piso 1 , Álava, 34168, Buenos Aires, Argentina",-34.665465,-58.519198,3229.82,4.0,,58.0
3711,377,10,CRIPTO,2025-03-27 01:54:12.000000,2025-03-27 03:03:12,,ENTREGADO,,"Via de Alcides Gallego 34 Piso 7 , Lugo, 49267, Buenos Aires, Argentina",-34.665465,-58.519198,8119.82,3.0,,69.0
3712,51,12,CRIPTO,2025-04-05 03:45:36.000000,2025-04-05 04:58:36,,ENTREGADO,,"Paseo Jose Angel Heredia 97 Apt. 30 , Castellón, 12868, Buenos Aires, Argentina",-34.665465,-58.519198,6633.47,1.0,Excepturi eum maxime iste alias esse similique.,73.0
3713,219,8,PESOS,2025-03-21 12:03:30.000000,2025-03-21 13:15:30,,ENTREGADO,,"Acceso Eusebio Ricart 55 Piso 6 , Toledo, 48339, Buenos Aires, Argentina",-34.665465,-58.519198,5432.79,5.0,,72.0
3714,412,19,PESOS,2025-04-01 16:18:39.000000,,2025-04-01 16:28:39,CANCELADO,,"Pasaje de Ulises Rosales 41 Piso 9 , Cuenca, 04608, Buenos Aires, Argentina",-34.665465,-58.519198,773.53,,,
3715,322,13,PESOS,2025-03-31 01:40:03.000000,2025-03-31 02:16:03,,ENTREGADO,,"Cañada de Genoveva Osuna 9, Málaga, 03546, Buenos Aires, Argentina",-34.665465,-58.519198,8055.58,5.0,,36.0
3716,226,8,PESOS,2025-03-26 10:45:59.000000,2025-03-26 11:55:59,,ENTREGADO,,"Cañada de Sandalio Barrena 36, Álava, 36295, Buenos Aires, Argentina",-34.665465,-58.519198,2592.7,3.0,,70.0
3717,415,3,PESOS,2025-04-12 05:03:24.000000,2025-04-12 05:50:24,,ENTREGADO,,"Rambla de Adelaida Arnau 26, Badajoz, 49505, Buenos Aires, Argentina",-34.665465,-58.519198,6621.18,3.0,,47.0
3718,399,8,PESOS,2025-03-26 14:06:47.000000,2025-03-26 15:04:47,,ENTREGADO,,"Urbanización Adriana Montaña 7, Valencia, 31356, Buenos Aires, Argentina",-34.665465,-58.519198,7681.96,3.0,,58.0
3719,158,14,PESOS,2025-04-13 10:20:33.000000,,2025-04-13 10:30:33,CANCELADO,,"Cañada de Nydia Oliver 828, Asturias, 46936, Buenos Aires, Argentina",-34.665465,-58.519198,4907.68,,,
3720,343,14,PESOS,2025-03-29 07:01:49.000000,,2025-03-29 07:14:49,CANCELADO,,"Pasadizo Ariadna Giner 17 Apt. 23 , Soria, 44549, Buenos Aires, Argentina",-34.665465,-58.519198,7824.59,,,
3721,373,7,PESOS,2025-04-07 05:26:03.000000,2025-04-07 06:07:03,,ENTREGADO,,"Ronda Ruth Carbonell 51 Puerta 7 , Barcelona, 29993, Buenos Aires, Argentina",-34.665465,-58.519198,4554.36,4.0,,41.0
3722,306,4,PESOS,2025-04-09 09:51:45.000000,2025-04-09 10:29:45,,ENTREGADO,,"Acceso Ruperta Vila 31, Baleares, 28430, Buenos Aires, Argentina",-34.665465,-58.519198,8871.13,4.0,,38.0
3723,404,10,CRIPTO,2025-04-15 14:13:03.000000,,2025-04-15 14:18:03,CANCELADO,,"Ronda Erasmo Amador 7, Burgos, 17520, Buenos Aires, Argentina",-34.665465,-58.519198,1146.89,,,
