pedido_id,user,tenant_id,metodoPago,fechaCreacion,fechaEntrega,fechaCancelacion,estado,repartidor,direccion_entrega,lat,lon,total,calificacion,comentario,tiempo_entrega_min,tiempo_preparacion_min
3796,396,7,PESOS,2025-03-27 17:42:11.000000,2025-03-27 18:41:11,,completado,,"Plaza Fito Sedano 10 Puerta 5 , Ourense, 45151, Buenos Aires, Argentina",-34.665465,-58.519198,3524.28,3.0,,59.0,32.0
3797,143,16,CRIPTO,2025-03-28 18:29:17.000000,,2025-03-28 18:43:17,cancelado,,"Ronda Lupe Vargas 69 Piso 7 , La Rioja, 10500, Buenos Aires, Argentina",-34.665465,-58.519198,6102.66,,,,
3798,89,10,PESOS,2025-03-23 03:13:48.000000,2025-03-23 04:08:48,,completado,,"Ronda de Azeneth Aznar 44 Piso 8 , Toledo, 48554, Buenos Aires, Argentina",-34.665465,-58.519198,2620.01,4.0,,55.0,32.0
3799,317,11,PESOS,2025-04-02 21:40:23.000000,,2025-04-02 21:55:23,cancelado,,"Via María José Casanovas 69, Guipúzcoa, 34964, Buenos Aires, Argentina",-34.665465,-58.519198,7153.71,,,,
3800,415,10,PESOS,2025-03-24 01:55:03.000000,,2025-03-24 02:08:03,cancelado,,"Rambla de Adelaida Arnau 26, Badajoz, 49505, Buenos Aires, Argentina",-34.665465,-58.519198,3228.1,,,,
3801,152,11,PESOS,2025-04-11 09:10:33.000000,2025-04-11 09:45:33,,completado,,"Cuesta de Luciana Vara 4, Cuenca, 30032, Buenos Aires, Argentina",-34.665465,-58.519198,3349.22,1.0,,35.0,20.0
3802,111,7,CRIPTO,2025-04-08 22:04:24.000000,2025-04-08 22:37:24,,completado,,"Glorieta Jose Miguel Planas 9, Barcelona, 43746, Buenos Aires, Argentina",-34.665465,-58.519198,6779.6,2.0,Perferendis maxime quis harum alias.,33.0,8.0
3803,171,11,PESOS,2025-03-26 10:56:50.000000,2025-03-26 12:05:50,,completado,,"Callejón de Olegario Folch 74 Puerta 2 , Baleares, 24357, Buenos Aires, Argentina",-34.665465,-58.519198,11101.94,4.0,,69.0,58.0
3804,120,8,PESOS,2025-03-22 03:09:33.000000,,2025-03-22 03:17:33,cancelado,,"Alameda Jonatan Bartolomé 359 Puerta 4 , Badajoz, 42227, Buenos Aires, Argentina",-34.665465,-58.519198,3532.64,,,,
3805,165,11,PESOS,2025-04-15 23:17:56.000000,2025-04-15 23:55:56,,completado,,"Avenida Ernesto Andres 13, Cádiz, 38449, Buenos Aires, Argentina",-34.665465,-58.519198,9263.92,5.0,,38.0,22.0
3806,288,1,PESOS,2025-04-17 19:09:53.000000,2025-04-17 19:54:53,,completado,,"Plaza Reyna Bárcena 29 Apt. 33 , Navarra, 22577, Buenos Aires, Argentina",-34.665465,-58.519198,7519.72,1.0,,45.0,28.0
3807,289,17,PESOS,2025-04-03 17:06:51.000000,2025-04-03 18:11:51,,completado,,"Vial de Berto Martin 9, Asturias, 07447, Buenos Aires, Argentina",-34.665465,-58.519198,3319.66,2.0,Laborum porro eum iure.,65.0,42.0
3808,62,18,PESOS,2025-03-23 17:56:53.000000,2025-03-23 18:57:53,,completado,,"C. Guadalupe Rius 64, Cuenca, 03235, Buenos Aires, Argentina",-34.665465,-58.519198,6070.15,1.0,,61.0,33.0
3809,4,2,CRIPTO,2025-04-18 00:36:04.000000,,2025-04-18 00:50:04,cancelado,,"Glorieta Victorino Jara 13 Apt. 26 , Valladolid, 02656, Buenos Aires, Argentina",-34.665465,-58.519198,4264.49,,,,
3810,71,20,PESOS,2025-03-30 09:40:07.000000,2025-03-30 10:34:07,,completado,,"Vial de Celia Villegas 34, Las Palmas, 51093, Buenos Aires, Argentina",-34.665465,-58.519198,10593.39,3.0,Dolore necessitatibus fugiat nihil delectus quaerat a.,54.0,34.0
3811,105,1,PESOS,2025-03-31 00:03:26.000000,,2025-03-31 00:13:26,cancelado,,"Paseo Fátima Posada 25 Apt. 78 , Granada, 01751, Buenos Aires, Argentina",-34.665465,-58.519198,9990.09,,,,
3812,308,16,CRIPTO,2025-03-30 08:09:51.000000,2025-03-30 09:11:51,,completado,,"Cuesta Roberta Nadal 43 Piso 2 , Las Palmas, 13266, Buenos Aires, Argentina",-34.665465,-58.519198,5931.07,2.0,Velit tempora expedita aliquam qui culpa.,62.0,52.0
3813,225,12,CRIPTO,2025-03-29 07:53:34.000000,,2025-03-29 08:07:34,cancelado,,"Via Pelayo Prat 28, Segovia, 47086, Buenos Aires, Argentina",-34.665465,-58.519198,12270.67,,,,
3814,67,12,PESOS,2025-04-07 08:16:49.000000,,2025-04-07 08:25:49,cancelado,,"Callejón de Valeria Alba 988, Tarragona, 02523, Buenos Aires, Argentina",-34.665465,-58.519198,3383.16,,,,
3815,226,9,PESOS,2025-04-08 21:20:06.000000,2025-04-08 22:16:06,,completado,,"Cañada de Sandalio Barrena 36, Álava, 36295, Buenos Aires, Argentina",-34.665465,-58.519198,7804.16,2.0,,56.0,45.0
3816,16,14,PESOS,2025-03-27 22:26:11.000000,2025-03-27 23:03:11,,completado,,"Paseo de Ramón Pozuelo 95, Lleida, 18444, Buenos Aires, Argentina",-34.665465,-58.519198,9631.32,4.0,Ad quaerat saepe provident ad officia.,37.0,12.0
3817,129,17,PESOS,2025-04-03 23:25:48.000000,2025-04-04 00:19:48,,completado,,"Callejón Trinidad Baró 50, Baleares, 46888, Buenos Aires, Argentina",-34.665465,-58.519198,9437.32,1.0,,54.0,42.0
3818,63,11,PESOS,2025-04-03 13:38:48.000000,2025-04-03 14:45:48,,completado,,"Rambla María Cristina Rojas 93, Baleares, 18376, Buenos Aires, Argentina",-34.665465,-58.519198,11035.57,2.0,Quam labore consequatur officia libero earum.,67.0,42.0
3819,88,14,PESOS,2025-03-30 07:35:26.000000,,2025-03-30 07:45:26,cancelado,,"Ronda de Lucho Medina 7, Girona, 40899, Buenos Aires, Argentina",-34.665465,-58.519198,6643.58,,,,
3820,145,11,CRIPTO,2025-04-05 11:24:23.000000,2025-04-05 12:35:23,,completado,,"Pasadizo Brunilda Perea 6, Ávila, 24185, Buenos Aires, Argentina",-34.665465,-58.519198,3349.22,4.0,,71.0,45.0
3821,245,17,PESOS,2025-04-14 13:56:16.000000,2025-04-14 15:00:16,,completado,,"Callejón Celso Tejedor 63 Puerta 6 , Valencia, 31274, Buenos Aires, Argentina",-34.665465,-58.519198,3115.43,3.0,,64.0,51.0
3822,30,10,CRIPTO,2025-04-01 08:35:28.000000,2025-04-01 09:27:28,,completado,,"Ronda Inocencio Carnero 82 Apt. 07 , Álava, 12784, Buenos Aires, Argentina",-34.665465,-58.519198,7916.44,5.0,Dolorem occaecati blanditiis omnis dolorum.,52.0,23.0
3823,131,8,PESOS,2025-03-26 03:36:25.000000,2025-03-26 04:22:25,,completado,,"Pasadizo Alba Arias 3 Piso 7 , Jaén, 19224, Buenos Aires, Argentina",-34.665465,-58.519198,5610.88,4.0,,46.0,32.0
3824,236,14,PESOS,2025-03-30 08:26:45.000000,2025-03-30 08:55:45,,completado,,"Alameda Amarilis Pujol 5 Puerta 9 , Ourense, 25043, Buenos Aires, Argentina",-34.665465,-58.519198,4657.9,5.0,,29.0,5.0
3825,315,4,CRIPTO,2025-03-23 05:37:12.000000,,2025-03-23 05:52:12,cancelado,,"Cuesta Ana Martín 23, Burgos, 09402, Buenos Aires, Argentina",-34.665465,-58.519198,12186.91,,,,
3826,254,18,CRIPTO,2025-04-15 02:39:11.000000,,2025-04-15 02:44:11,cancelado,,"Paseo de Zoraida Maestre 35 Puerta 8 , Granada, 02668, Buenos Aires, Argentina",-34.665465,-58.519198,5913.67,,,,
3827,149,19,PESOS,2025-03-23 04:40:16.000000,2025-03-23 05:11:16,,completado,,"Glorieta Griselda Peña 61 Puerta 2 , Ceuta, 30713, Buenos Aires, Argentina",-34.665465,-58.519198,8560.97,5.0,,31.0,7.0
3828,311,17,PESOS,2025-04-15 21:56:18.000000,,2025-04-15 22:01:18,cancelado,,"Glorieta Rolando Roca 94, Guipúzcoa, 34272, Buenos Aires, Argentina",-34.665465,-58.519198,2615.56,,,,
3829,301,2,CRIPTO,2025-04-10 03:00:50.000000,,2025-04-10 03:06:50,cancelado,,"Pasaje Danilo Robledo 30, Barcelona, 10670, Buenos Aires, Argentina",-34.665465,-58.519198,7222.84,,,,
3830,296,6,PESOS,2025-04-05 20:31:49.000000,2025-04-05 21:11:49,,completado,,"Callejón Domingo Gonzalez 22, Lleida, 23732, Buenos Aires, Argentina",-34.665465,-58.519198,4326.67,5.0,,40.0,28.0
3831,5,16,PESOS,2025-03-22 18:22:50.000000,,2025-03-22 18:30:50,cancelado,,"Vial Custodio Jurado 765, Segovia, 12263, Buenos Aires, Argentina",-34.665465,-58.519198,1868.93,,,,
3832,491,12,PESOS,2025-04-05 06:57:24.000000,2025-04-05 07:45:24,,completado,,"Rambla de Juanito Pulido 896, Álava, 42944, Buenos Aires, Argentina",-34.665465,-58.519198,8329.73,3.0,Quisquam reprehenderit earum aliquam omnis.,48.0,34.0
3833,224,8,PESOS,2025-03-31 19:31:44.000000,2025-03-31 20:15:44,,completado,,"C. de Aurora Laguna 49, Las Palmas, 08298, Buenos Aires, Argentina",-34.665465,-58.519198,1086.08,2.0,Perspiciatis laudantium et cupiditate placeat beatae.,44.0,23.0
3834,151,10,PESOS,2025-03-26 23:08:02.000000,2025-03-27 00:15:02,,completado,,"Plaza de Nélida Estévez 78, Madrid, 45490, Buenos Aires, Argentina",-34.665465,-58.519198,5559.98,4.0,,67.0,41.0
3835,234,6,PESOS,2025-04-09 11:27:10.000000,2025-04-09 12:06:10,,completado,,"Pasadizo de Iris Calleja 2 Puerta 7 , Alicante, 47161, Buenos Aires, Argentina",-34.665465,-58.519198,6388.2,4.0,,39.0,10.0
3836,341,17,CRIPTO,2025-04-04 11:28:59.000000,,2025-04-04 11:35:59,cancelado,,"Callejón Palmira Álvarez 12 Piso 5 , Guipúzcoa, 39968, Buenos Aires, Argentina",-34.665465,-58.519198,6081.11,,,,
3837,378,13,PESOS,2025-03-28 05:51:38.000000,,2025-03-28 05:57:38,cancelado,,"Via Aura Abascal 16 Apt. 98 , Girona, 38981, Buenos Aires, Argentina",-34.665465,-58.519198,5259.06,,,,
3838,106,7,CRIPTO,2025-04-10 22:28:50.000000,2025-04-10 22:54:50,,completado,,"Vial Yésica Montero 75 Piso 6 , Ceuta, 04033, Buenos Aires, Argentina",-34.665465,-58.519198,2538.98,3.0,,26.0,10.0
3839,245,19,PESOS,2025-04-11 16:18:24.000000,,2025-04-11 16:28:24,cancelado,,"Callejón Celso Tejedor 63 Puerta 6 , Valencia, 31274, Buenos Aires, Argentina",-34.665465,-58.519198,2733.82,,,,
3840,375,11,CRIPTO,2025-04-08 20:43:40.000000,2025-04-08 21:58:40,,completado,,"Camino de Enrique Milla 4 Puerta 4 , Ciudad, 12550, Buenos Aires, Argentina",-34.665465,-58.519198,6607.61,3.0,Earum distinctio voluptates hic.,75.0,62.0
3841,338,15,PESOS,2025-03-25 12:37:56.000000,2025-03-25 13:27:56,,completado,,"Paseo de Samuel Marí 50, Segovia, 34165, Buenos Aires, Argentina",-34.665465,-58.519198,11838.39,1.0,,50.0,28.0
3842,491,1,PESOS,2025-04-18 07:43:06.000000,2025-04-18 08:28:06,,completado,,"Rambla de Juanito Pulido 896, Álava, 42944, Buenos Aires, Argentina",-34.665465,-58.519198,1206.94,5.0,,45.0,22.0
3843,69,13,PESOS,2025-03-22 15:25:07.000000,,2025-03-22 15:32:07,cancelado,,"Camino Espiridión Bravo 3, Castellón, 42161, Buenos Aires, Argentina",-34.665465,-58.519198,7424.52,,,,
3844,465,9,PESOS,2025-04-08 02:56:36.000000,2025-04-08 04:13:36,,completado,,"Urbanización Liliana Tomas 63 Apt. 76 , Teruel, 34465, Buenos Aires, Argentina",-34.665465,-58.519198,1076.95,3.0,,77.0,64.0
3845,45,12,PESOS,2025-03-24 21:49:33.000000,,2025-03-24 21:54:33,cancelado,,"Paseo de Amparo Salcedo 402, Segovia, 02577, Buenos Aires, Argentina",-34.665465,-58.519198,5695.82,,,,
3846,314,16,PESOS,2025-03-26 07:51:29.000000,2025-03-26 09:04:29,,completado,,"Vial de José Manuel Agullo 57 Puerta 7 , Castellón, 49840, Buenos Aires, Argentina",-34.665465,-58.519198,1270.64,1.0,Voluptatum culpa repudiandae.,73.0,62.0
3847,175,2,PESOS,2025-04-16 01:14:47.000000,2025-04-16 02:04:47,,completado,,"Rambla Simón Carrasco 71 Puerta 6 , Salamanca, 40887, Buenos Aires, Argentina",-34.665465,-58.519198,1354.11,2.0,,50.0,38.0
3848,490,11,PESOS,2025-04-05 16:54:22.000000,2025-04-05 17:53:22,,completado,,"Acceso Conrado Solé 71, Toledo, 31829, Buenos Aires, Argentina",-34.665465,-58.519198,10715.03,1.0,Sed cum atque sit nihil.,59.0,35.0
3849,231,4,PESOS,2025-03-29 23:02:54.000000,2025-03-30 00:17:54,,completado,,"Pasadizo Flavio Gallo 6, Álava, 24149, Buenos Aires, Argentina",-34.665465,-58.519198,11869.84,5.0,,75.0,57.0
3850,211,1,PESOS,2025-04-07 01:15:44.000000,2025-04-07 02:40:44,,completado,,"C. Xavier Seco 7 Puerta 9 , Cádiz, 37776, Buenos Aires, Argentina",-34.665465,-58.519198,4835.95,4.0,Temporibus voluptates explicabo reprehenderit odit rem.,85.0,61.0
3851,82,17,PESOS,2025-03-28 00:56:24.000000,2025-03-28 02:22:24,,completado,,"Cuesta Ariel Gisbert 7, Navarra, 07681, Buenos Aires, Argentina",-34.665465,-58.519198,5730.99,2.0,Voluptate velit accusamus unde.,86.0,57.0
3852,264,4,PESOS,2025-04-04 04:21:41.000000,2025-04-04 05:33:41,,completado,,"Vial María Dolores Fuertes 8, León, 28686, Buenos Aires, Argentina",-34.665465,-58.519198,5819.55,2.0,,72.0,57.0
3853,118,16,PESOS,2025-04-07 14:56:25.000000,2025-04-07 16:08:25,,completado,,"Via de Leire Barceló 167 Apt. 71 , Cuenca, 39121, Buenos Aires, Argentina",-34.665465,-58.519198,6881.95,5.0,Modi optio quae beatae nobis mollitia.,72.0,45.0
3854,480,6,PESOS,2025-04-17 05:15:41.000000,2025-04-17 05:39:41,,completado,,"Pasadizo Herberto Hervás 991, Salamanca, 23186, Buenos Aires, Argentina",-34.665465,-58.519198,4150.51,3.0,,24.0,5.0
3855,89,9,PESOS,2025-04-05 14:01:29.000000,2025-04-05 15:29:29,,completado,,"Ronda de Azeneth Aznar 44 Piso 8 , Toledo, 48554, Buenos Aires, Argentina",-34.665465,-58.519198,9103.01,1.0,Ipsum omnis ea quaerat repudiandae.,88.0,68.0
3856,395,19,CRIPTO,2025-03-30 14:49:26.000000,2025-03-30 15:51:26,,completado,,"C. Ceferino Puerta 46, Santa Cruz de Tenerife, 51014, Buenos Aires, Argentina",-34.665465,-58.519198,3262.94,5.0,,62.0,45.0
3857,30,15,CRIPTO,2025-04-09 14:29:20.000000,2025-04-09 15:04:20,,completado,,"Ronda Inocencio Carnero 82 Apt. 07 , Álava, 12784, Buenos Aires, Argentina",-34.665465,-58.519198,3248.33,5.0,Laboriosam molestiae facere odio voluptatem assumenda blanditiis praesentium.,35.0,8.0
3858,387,17,PESOS,2025-04-18 19:20:24.000000,2025-04-18 20:10:24,,completado,,"Avenida Máximo Jaén 84 Apt. 62 , Santa Cruz de Tenerife, 19509, Buenos Aires, Argentina",-34.665465,-58.519198,4571.98,5.0,,50.0,33.0
3859,58,3,PESOS,2025-03-27 17:14:37.000000,2025-03-27 18:16:37,,completado,,"Pasadizo Prudencia Amat 818 Apt. 52 , Sevilla, 42645, Buenos Aires, Argentina",-34.665465,-58.519198,4199.65,1.0,,62.0,46.0
3860,186,16,CRIPTO,2025-04-18 10:44:01.000000,2025-04-18 11:58:01,,completado,,"Cuesta de Teófilo Donaire 25 Puerta 2 , Toledo, 38262, Buenos Aires, Argentina",-34.665465,-58.519198,6102.66,3.0,,74.0,53.0
3861,149,2,PESOS,2025-03-30 13:39:52.000000,2025-03-30 14:20:52,,completado,,"Glorieta Griselda Peña 61 Puerta 2 , Ceuta, 30713, Buenos Aires, Argentina",-34.665465,-58.519198,2809.44,5.0,,41.0,14.0
3862,400,4,PESOS,2025-03-24 04:40:40.000000,,2025-03-24 04:45:40,cancelado,,"Glorieta Teresita Macías 88, Pontevedra, 35242, Buenos Aires, Argentina",-34.665465,-58.519198,4440.97,,,,
3863,252,18,PESOS,2025-04-04 10:08:37.000000,2025-04-04 11:10:37,,completado,,"C. José Ángel Juan 71, Sevilla, 50297, Buenos Aires, Argentina",-34.665465,-58.519198,9980.99,1.0,,62.0,46.0
3864,206,13,PESOS,2025-04-11 07:28:18.000000,2025-04-11 08:05:18,,completado,,"Avenida de María Jesús Valdés 38 Piso 7 , Valladolid, 40194, Buenos Aires, Argentina",-34.665465,-58.519198,7971.52,2.0,,37.0,20.0
3865,147,8,CRIPTO,2025-03-29 14:20:46.000000,2025-03-29 15:31:46,,completado,,"Ronda Amanda Lorenzo 40, Salamanca, 07636, Buenos Aires, Argentina",-34.665465,-58.519198,1639.62,4.0,,71.0,45.0
3866,496,5,CRIPTO,2025-04-06 06:14:00.000000,,2025-04-06 06:25:00,cancelado,,"Plaza de Alfredo Matas 64, Ávila, 30255, Buenos Aires, Argentina",-34.665465,-58.519198,6878.44,,,,
3867,442,20,CRIPTO,2025-03-22 03:38:15.000000,2025-03-22 04:30:15,,completado,,"Rambla de Lupe Cózar 458 Puerta 5 , Ceuta, 04463, Buenos Aires, Argentina",-34.665465,-58.519198,3408.93,4.0,,52.0,41.0
3868,291,4,PESOS,2025-04-17 09:50:17.000000,,2025-04-17 09:58:17,cancelado,,"Rambla Custodio Ureña 52 Puerta 0 , Jaén, 14359, Buenos Aires, Argentina",-34.665465,-58.519198,9235.94,,,,
3869,5,20,CRIPTO,2025-04-04 17:54:41.000000,,2025-04-04 18:02:41,cancelado,,"Vial Custodio Jurado 765, Segovia, 12263, Buenos Aires, Argentina",-34.665465,-58.519198,6296.43,,,,
3870,199,5,PESOS,2025-03-31 15:30:46.000000,2025-03-31 15:51:46,,completado,,"Urbanización de Jose Francisco Otero 66, Valencia, 42824, Buenos Aires, Argentina",-34.665465,-58.519198,4453.14,4.0,In rerum facilis.,21.0,-3.0
3871,261,14,CRIPTO,2025-04-16 20:08:50.000000,,2025-04-16 20:22:50,cancelado,,"Alameda Rocío Laguna 7, Toledo, 15607, Buenos Aires, Argentina",-34.665465,-58.519198,8600.25,,,,
3872,214,11,PESOS,2025-04-03 14:23:39.000000,2025-04-03 15:02:39,,completado,,"Calle de Beatriz Soto 97 Piso 2 , Zaragoza, 47895, Buenos Aires, Argentina",-34.665465,-58.519198,11642.23,2.0,Blanditiis odit laborum.,39.0,19.0
3873,267,4,PESOS,2025-04-01 11:15:44.000000,,2025-04-01 11:30:44,cancelado,,"Plaza Feliciana Llano 51 Puerta 6 , Cuenca, 46810, Buenos Aires, Argentina",-34.665465,-58.519198,4389.21,,,,
3874,106,16,PESOS,2025-04-06 02:05:59.000000,2025-04-06 03:02:59,,completado,,"Vial Yésica Montero 75 Piso 6 , Ceuta, 04033, Buenos Aires, Argentina",-34.665465,-58.519198,8893.07,4.0,,57.0,34.0
3875,270,5,PESOS,2025-04-12 18:22:28.000000,,2025-04-12 18:30:28,cancelado,,"Plaza de Dan Gracia 74, Teruel, 03527, Buenos Aires, Argentina",-34.665465,-58.519198,10625.16,,,,
3876,159,18,CRIPTO,2025-04-09 22:41:27.000000,,2025-04-09 22:56:27,cancelado,,"Calle Jose Angel Guzman 43 Piso 3 , Vizcaya, 30583, Buenos Aires, Argentina",-34.665465,-58.519198,4007.55,,,,
3877,494,3,PESOS,2025-03-20 19:23:11.000000,2025-03-20 20:24:11,,completado,,"Camino de Alcides Pozo 44 Puerta 5 , Huesca, 21957, Buenos Aires, Argentina",-34.665465,-58.519198,3304.22,5.0,,61.0,38.0
3878,488,10,CRIPTO,2025-04-11 09:48:54.000000,2025-04-11 10:31:54,,completado,,"Cuesta Apolinar Cuervo 69 Apt. 26 , Valencia, 39916, Buenos Aires, Argentina",-34.665465,-58.519198,8203.99,2.0,,43.0,30.0
3879,488,12,CRIPTO,2025-04-05 17:27:21.000000,2025-04-05 18:07:21,,completado,,"Cuesta Apolinar Cuervo 69 Apt. 26 , Valencia, 39916, Buenos Aires, Argentina",-34.665465,-58.519198,4282.71,3.0,,40.0,14.0
3880,428,7,PESOS,2025-03-22 21:05:38.000000,,2025-03-22 21:13:38,cancelado,,"Pasadizo René Clavero 2 Puerta 3 , Toledo, 14980, Buenos Aires, Argentina",-34.665465,-58.519198,9839.59,,,,
3881,430,19,PESOS,2025-03-24 14:12:53.000000,,2025-03-24 14:22:53,cancelado,,"Pasaje de Ciro Ledesma 184 Apt. 50 , Almería, 09003, Buenos Aires, Argentina",-34.665465,-58.519198,3262.94,,,,
3882,229,11,PESOS,2025-04-06 18:59:32.000000,,2025-04-06 19:10:32,cancelado,,"Cuesta Martirio Arco 4 Apt. 76 , Álava, 14907, Buenos Aires, Argentina",-34.665465,-58.519198,6767.67,,,,
3883,269,6,PESOS,2025-04-08 19:41:58.000000,2025-04-08 20:31:58,,completado,,"C. de Juan Pablo Caparrós 42, Huesca, 29299, Buenos Aires, Argentina",-34.665465,-58.519198,7175.42,4.0,,50.0,25.0
3884,286,14,PESOS,2025-03-27 09:58:08.000000,2025-03-27 10:33:08,,completado,,"Plaza Luciana Borja 86, Girona, 17705, Buenos Aires, Argentina",-34.665465,-58.519198,3425.8,2.0,Laborum ratione fugit quisquam error aliquid.,35.0,23.0
3885,338,18,CRIPTO,2025-03-26 23:01:54.000000,,2025-03-26 23:07:54,cancelado,,"Paseo de Samuel Marí 50, Segovia, 34165, Buenos Aires, Argentina",-34.665465,-58.519198,2743.26,,,,
3886,500,3,PESOS,2025-04-19 08:33:43.000000,2025-04-19 09:47:43,,completado,,"Alameda de Noé Elorza 17, Cuenca, 06873, Buenos Aires, Argentina",-34.665465,-58.519198,8733.28,3.0,,74.0,56.0
3887,128,17,PESOS,2025-04-10 09:56:16.000000,2025-04-10 11:04:16,,completado,,"Acceso Jose Manuel Camino 615 Puerta 9 , Ávila, 30765, Buenos Aires, Argentina",-34.665465,-58.519198,3321.13,4.0,,68.0,45.0
3888,267,10,CRIPTO,2025-03-31 03:01:48.000000,2025-03-31 04:10:48,,completado,,"Plaza Feliciana Llano 51 Puerta 6 , Cuenca, 46810, Buenos Aires, Argentina",-34.665465,-58.519198,7934.74,2.0,,69.0,42.0
3889,26,20,PESOS,2025-04-07 19:46:15.000000,2025-04-07 20:51:15,,completado,,"Calle Emigdio Pont 26 Apt. 01 , León, 35724, Buenos Aires, Argentina",-34.665465,-58.519198,6546.96,2.0,,65.0,50.0
3890,9,16,CRIPTO,2025-04-09 00:41:48.000000,,2025-04-09 00:53:48,cancelado,,"Acceso de Marisa Polo 791, Murcia, 13584, Buenos Aires, Argentina",-34.665465,-58.519198,5725.44,,,,
3891,270,19,CRIPTO,2025-04-14 16:51:02.000000,2025-04-14 17:47:02,,completado,,"Plaza de Dan Gracia 74, Teruel, 03527, Buenos Aires, Argentina",-34.665465,-58.519198,8791.94,4.0,Quidem eveniet minus odio.,56.0,42.0
3892,380,7,CRIPTO,2025-03-23 22:47:11.000000,2025-03-23 23:39:11,,completado,,"Vial Elena Yuste 5 Piso 1 , Álava, 34168, Buenos Aires, Argentina",-34.665465,-58.519198,4247.5,1.0,,52.0,27.0
3893,178,20,PESOS,2025-04-02 02:09:55.000000,2025-04-02 03:24:55,,completado,,"Callejón de José Antonio Expósito 36, Tarragona, 49903, Buenos Aires, Argentina",-34.665465,-58.519198,8948.34,2.0,Quis aspernatur quaerat neque nobis eos.,75.0,61.0
3894,415,13,CRIPTO,2025-04-10 06:07:47.000000,2025-04-10 06:41:47,,completado,,"Rambla de Adelaida Arnau 26, Badajoz, 49505, Buenos Aires, Argentina",-34.665465,-58.519198,4001.42,1.0,,34.0,4.0
3895,33,13,PESOS,2025-04-11 09:13:00.000000,2025-04-11 09:59:00,,completado,,"Avenida de Aura Niño 9, Murcia, 43538, Buenos Aires, Argentina",-34.665465,-58.519198,10044.74,1.0,,46.0,18.0
3896,356,20,PESOS,2025-04-02 13:29:15.000000,2025-04-02 14:44:15,,completado,,"Glorieta Micaela Garay 98, Soria, 03178, Buenos Aires, Argentina",-34.665465,-58.519198,9434.46,4.0,Fuga pariatur ut aut architecto voluptates.,75.0,58.0
3897,484,13,PESOS,2025-03-30 13:23:48.000000,2025-03-30 14:17:48,,completado,,"Pasaje de Estrella Ferrando 1 Piso 9 , Zamora, 23462, Buenos Aires, Argentina",-34.665465,-58.519198,3964.57,1.0,Magnam ipsa molestiae qui occaecati sint soluta dolorum.,54.0,32.0
3898,109,15,PESOS,2025-04-19 14:37:54.000000,,2025-04-19 14:51:54,cancelado,,"Paseo Fausto Hervia 4, Tarragona, 47515, Buenos Aires, Argentina",-34.665465,-58.519198,4562.2,,,,
3899,107,12,PESOS,2025-04-02 21:34:10.000000,2025-04-02 22:50:10,,completado,,"Acceso Nydia Aguiló 158, Vizcaya, 38345, Buenos Aires, Argentina",-34.665465,-58.519198,11022.47,4.0,Cumque suscipit aliquam illo repellendus voluptas.,76.0,62.0
3900,417,4,PESOS,2025-04-09 15:28:40.000000,,2025-04-09 15:42:40,cancelado,,"Glorieta Bárbara Ojeda 88 Piso 0 , La Coruña, 50574, Buenos Aires, Argentina",-34.665465,-58.519198,11156.1,,,,
3901,245,18,PESOS,2025-04-01 09:46:46.000000,2025-04-01 10:27:46,,completado,,"Callejón Celso Tejedor 63 Puerta 6 , Valencia, 31274, Buenos Aires, Argentina",-34.665465,-58.519198,8874.0,3.0,Ex aut corrupti architecto odit suscipit.,41.0,15.0
3902,210,5,PESOS,2025-04-02 18:13:04.000000,2025-04-02 18:43:04,,completado,,"Ronda de Basilio Dominguez 32 Piso 2 , Badajoz, 08680, Buenos Aires, Argentina",-34.665465,-58.519198,4363.94,1.0,,30.0,20.0
